,xgb_importance,boruta_score,shap_mean_abs,avg_norm_rank,xgb_importance_norm,boruta_score_norm,shap_mean_abs_norm
actividad_economica_mean,0.0002648425702011403,0.0,235.73975219726563,0.005218024337949173,0.004851069574228996,0.0,0.010803003439618522
act_gobierno_std_lag1,0.0008038360541632982,0.0,19.06373748779297,0.005199107381529607,0.014723707831631207,0.0,0.0008736143129576124
menciona_commodities_prop_true_lag1,9.946211182230159e-05,0.0,296.2504058837891,0.005132597018618669,0.0018218280546185843,0.0,0.013575963001237423
spread_usd_std,0.0006270627201169666,0.0,85.21715087890625,0.005130314687528343,0.01148578523604583,0.0,0.003905158826539196
tasa_bcra_std_lag1,0.0002681024867342785,0.0,228.1621440410614,0.0051221776677892765,0.00491078082796144,0.0,0.010455752175406388
sector_Servicios_prop_true_lag1,0.0006993647066005915,0.0,54.7852294921875,0.005106904338136857,0.012810126585401604,0.0,0.002510586429008966
cant_sectores_mean_lag2,0.0007812432729522812,0.0,20.031884765625,0.00507595362645187,0.014309880275710948,0.0,0.0009179806036446613
cant_sectores_mean,0.00018857225879465034,0.0,253.73970489501954,0.00502730332434968,0.0034540411931798486,0.0,0.011627868779869191
act_javier_milei_std,0.0008219555951654911,0.0,0.0,0.0050185333070967555,0.015055599921290266,0.0,0.0
impacto_fmi_prop_no_cero_lag1,0.000819169463355296,0.0,0.0,0.00500152229656326,0.015004566889689779,0.0,0.0
spread_usd_std_lag2,0.00018024030989494122,0.0,254.7789222717285,0.004992306147092632,0.0033014265143134084,0.0,0.011675491926964486
menciona_inflacion_prop_true_lag1,0.00021724335847466135,0.0,239.8669761657715,0.004990447204128557,0.00397920412001505,0.0,0.010992137492370622
sector_Educación_prop_true,0.0006444053258746862,0.0,55.275091552734374,0.004778827063049464,0.01180344635474449,0.0,0.002533034834403904
act_desconocido_prop_no_cero_lag3,0.000223117057186073,0.0,220.5182113647461,0.004730751012129351,0.004086791510839255,0.0,0.0101054615255488
act_luis_caputo_std,2.0919814769371213e-10,0.0,306.126171875,0.004676177805137295,3.831841567204596e-09,0.0,0.014028529583570315
menciona_sector_agroexportador_sum_true,0.0005186556569242385,0.0,97.69719543457032,0.004659061087778558,0.009500114256163839,0.0,0.004477069007171834
actividad_economica_prop_no_cero_lag1,0.0007300455503923331,0.0,12.921500968933106,0.00465474731744293,0.013372101602170072,0.0,0.0005921403501587185
cant_sectores_std,0.00012681996295391685,0.0,253.47094354629516,0.0046461629980731915,0.002322936464569719,0.0,0.011615552529649855
act_gobierno_prop_no_cero,0.00015207992899032296,0.0,243.21668090820313,0.004643753097917148,0.0027856183234272413,0.0,0.011145640970324203
tipo_actor_principal_provincia_prop_true,0.0006280390080064535,0.0,43.414422607421876,0.004497725284661625,0.011503667710425918,0.0,0.0019895081435589578
shock_positivo_prop_true,0.0007339383198996074,0.0,0.0,0.004481134900029758,0.013443404700089274,0.0,0.0
sector_Finanzas_sum_true_lag2,0.000719924783334136,0.0,0.25607264041900635,0.0043994854228927025,0.013186721490858694,0.0,1.1734777819414412e-05
tipo_evento_judicial_prop_true_lag3,0.0001586742298968602,0.0,223.42293395996094,0.004381659369183478,0.0029064048437616365,0.0,0.010238573263788795
cant_sectores_prop_no_cero,0.0006535838873631405,0.0,21.796803331375123,0.00432347599481749,0.011971568270862487,0.0,0.0009988597135899813
menciona_pbi_prop_true_lag1,1.717597315131769e-06,0.0,280.91494140625,0.004301553773169432,3.146089418285393e-05,0.0,0.012873200425325443
categoria_fuente_periodistica_sum_true_lag3,3.811184007274093e-12,0.0,279.20064544677734,0.004264880405120067,6.980871226794903e-11,0.0,0.01279464114555149
act_administracion_de_donald_trump_prop_no_cero_lag2,0.00019768963884416734,0.0,198.57934284210205,0.004240377999076992,0.0036210424608435162,0.0,0.00910009153638746
impacto_fmi_prop_no_cero_lag3,0.00045857680961489675,0.0,93.42164688110351,0.004226933197713761,0.008399661757097124,0.0,0.004281137836044159
menciona_salarios_paritarias_prop_true_lag2,0.00024897929215512705,0.0,176.3601697921753,0.004214127110532455,0.0045605050119756334,0.0,0.008081876319621732
emp_jp morgan_mean_lag3,0.00030835623151386214,0.0,151.60132751464843,0.004198459696871461,0.0056481008003537655,0.0,0.006947278290260617
ticker_AL30D_prop_true_lag2,0.0006779169359788284,0.0,3.5183910369873046,0.004192835218679815,0.012417271964563048,0.0,0.00016123369147639962
caracter_desconocido_prop_true,0.0004194461129372939,0.0,106.27314453125,0.004184327551077096,0.0076829124372014,0.0,0.004870070216029889
gobernanza_std,0.0001149684983147381,0.0,225.3518896341324,0.004144275012615874,0.0021058555040673827,0.0,0.01032696953378024
base_monetaria_hp_rm20,0.0005301303140747393,0.0,57.526495361328124,0.004115500303786965,0.009710293307572487,0.0,0.002636207603788408
impacto_sector_industrial_prop_no_cero_lag1,0.0006541045347950636,0.0,6.863059425354004,0.004098537080559379,0.011981104868071855,0.0,0.00031450637360628224
impacto_sector_industrial_std,7.243777686198883e-05,0.0,238.32293701171875,0.004082736330490953,0.001326828595165439,0.0,0.01092138039630742
bonos_soberanos_std_lag1,5.41606027061492e-05,0.0,245.03105928897858,0.00407361193141783,0.0009920491698527315,0.0,0.011228786624400758
act_anses_administracion_nacional_de_seguridad_social_prop_no_cero,0.00010494579209989752,0.0,221.90682823657988,0.004030455932802014,0.0019222715540501223,0.0,0.01016909624435592
impacto_eeuu_std_lag1,0.00015257765771821142,0.0,202.29521141052246,0.004021703317012266,0.002794735123216058,0.0,0.009270374827820739
act_javier_milei_mean_lag2,0.0004578931529067631,0.0,79.73663177490235,0.00401371601958399,0.008387139350848286,0.0,0.0036540087079036856
act_gobierno_nacional_mean_lag2,0.0003278885523144481,0.0,130.40536346435547,0.003993941040827303,0.0060058705013419445,0.0,0.005975952621139966
expectativa_fin_corto_mean_lag3,0.00018641523784026503,0.0,182.82315826416016,0.003930860171590783,0.0034145314621164247,0.0,0.008378049052655923
sector_Energía_prop_true,0.0006417343358748439,0.0,0.0,0.003918174117723595,0.011754522353170784,0.0,0.0
act_javier_milei_prop_no_cero_lag2,0.0003752648614579357,0.0,105.72510051727295,0.0039062028861848526,0.00687365309252694,0.0,0.004844955566027619
caracter_prospectivo_sum_true_lag3,0.0006231044943092456,0.0,0.0,0.003804427729289964,0.011413283187869891,0.0,0.0
act_desconocido_std_lag2,0.0005555521074526836,0.0,25.75035400390625,0.003785324781610583,0.010175939326203184,0.0,0.0011800350186285656
act_administracion_de_donald_trump_prop_no_cero_lag1,4.040509593323804e-05,0.0,231.08417053222655,0.0037765830411298582,0.0007400922418804213,0.0,0.010589656881509153
ticker_ETH_prop_true,0.000364858039648297,0.0,98.82267608642579,0.003737226208340294,0.006683033372265126,0.0,0.004528645252755754
impacto_sector_energia_std,0.0005881315101720297,0.0,8.327408599853516,0.003718100491490706,0.010772689875627102,0.0,0.00038161159884501596
palabras_noticia_std,0.0004093673088760852,0.0,77.37349243164063,0.003681338834287664,0.007498300953900915,0.0,0.0035457155489620755
cant_sectores_mean_lag1,0.00011986866713115385,0.0,191.78445320129396,0.003661440015873835,0.0021956109381573285,0.0,0.008788709109464176
menciona_sector_energia_prop_true_lag1,2.2655409324556786e-05,0.0,230.19427070617675,0.003654617019746263,0.0004149747028304142,0.0,0.010548876356408375
menciona_commodities_sum_true,0.0003041730262339115,0.0,116.1111053466797,0.0036307940621952404,0.005571477847174786,0.0,0.0053209043394109356
tipo_evento_desconocido_prop_true_lag2,1.1910365174117032e-06,0.0,230.940771484375,0.003534967154556971,2.18159830084095e-05,0.0,0.010583085480662504
impacto_mercosur_prop_no_cero,0.00043080607429146767,0.0,59.06111917495728,0.0035325079536179063,0.007890990628134966,0.0,0.002706533232718752
expectativa_fin_corto_std_lag3,0.0005563006412558025,0.0,0.0,0.0033965500245051916,0.010189650073515575,0.0,0.0
impacto_commodities_std,0.0005507212597876787,0.0,2.194884490966797,0.0033960121169231464,0.010087453634089402,0.0,0.00010058271668003683
act_desconocido_mean_lag1,0.00011977743124589325,0.0,173.33249282836914,0.0033790232887113796,0.002193939788286182,0.0,0.007943130077847957
act_banco_central_de_la_republica_argentina_bcra_mean_lag3,4.173924226051895e-05,0.0,203.25729675292968,0.003359664287904985,0.0007645295392942263,0.0,0.00931446332442073
spread_usd_mean_lag1,0.00010872495040530339,0.0,175.57509765625,0.0033457977610605763,0.0019914936577988735,0.0,0.008045899625382855
sector_Política_prop_true_lag1,3.470474686295688e-05,0.0,203.2248779296875,0.0033162192542837265,0.0006356800625380898,0.0,0.009312977700313089
merval_maximo_hp_ema20,0.0004887464277999243,0.0,20.619544887542723,0.003299061151570918,0.008952272754386344,0.0,0.0009449107003264097
caracter_vigente_sum_true,0.00021675932389788043,0.0,129.2833240866661,0.0032982907428687953,0.0039703381533144795,0.0,0.005924534075291906
impacto_commodities_prop_no_cero_lag1,3.6076291326025964e-05,0.0,201.08821868896484,0.00329195519555058,0.000660802374292743,0.0,0.009215063212358997
diario_Pagina 12_sum_true,0.000533406789108426,0.0,0.0,0.0032567692867072756,0.009770307860121827,0.0,0.0
menciona_pbi_sum_true_lag1,0.00043530226685106754,0.0,36.95132141113281,0.0032222255843137935,0.007973346508117497,0.0,0.0016933302448238828
horizonte_dias_mean_lag3,0.0004172438305996673,0.0,43.11776504516602,0.0032061623948173197,0.0076425736622310145,0.0,0.0019759135222209446
act_banco_central_de_la_republica_argentina_bcra_mean,5.3706296142763676e-05,0.0,188.29092102050782,0.0032041141082044446,0.000983727725360865,0.0,0.008628614599252469
sector_Política_prop_true,0.00028965682260917447,0.0,93.20542907714844,0.0031922722761920466,0.005305587383705136,0.0,0.004271229444871003
act_indec_mean,0.00024768233743088786,0.0,109.6344021320343,0.003186950686945751,0.004536748945882743,0.0,0.005024103114954511
actividad_economica_mean_lag2,0.00040813013488332216,0.0,45.359195709228516,0.0031847563807781555,0.007475639879777665,0.0,0.002078629262556801
tipo_actor_principal_poder_judicial_prop_true_lag2,0.0004017941188067198,0.0,46.840669536590575,0.003168701184613576,0.007359584312171263,0.0,0.002146519241669466
impacto_mercosur_prop_no_cero_lag3,3.0591643188415673e-06,0.0,205.05408630371093,0.0031509456893102222,5.60341146758566e-05,0.0,0.00939680295325481
impacto_prestamos_internacionales_mean_lag2,1.1284121351767818e-05,0.0,196.0079319000244,0.0030629810577635047,0.00020668904443834363,0.0,0.00898225412885217
impacto_bolsa_extranjera_mean_lag3,0.0,0.0,199.45611124038697,0.0030467567670128225,0.0,0.0,0.009140270301038467
sector_Infraestructura_sum_true_lag2,2.7776951355917846e-06,0.0,197.8325653076172,0.0030389160760628977,5.087849868138447e-05,0.0,0.009065869729507308
actividad_economica_prop_no_cero_lag2,0.0003906261808879208,0.0,42.418505859375,0.0030329642222821627,0.007155023376957492,0.0,0.0019438692898889958
emp_binance_std_lag1,7.534184831570201e-10,0.0,197.93345947265624,0.0030235023676584063,1.380021904155741e-08,0.0,0.009070493302756177
impacto_sector_bancario_std_lag1,0.0004890299587714253,0.0,0.4539178371429443,0.0029927557873829797,0.008957466135753078,0.0,2.080122639586072e-05
impacto_brasil_mean_lag3,1.160770371838593e-06,0.0,194.24123840332032,0.002974185094969101,2.126160393782658e-05,0.0,0.008901293680969476
emp_la nacion_mean,0.0002067257900385755,0.0,111.8862060546875,0.0029712833651352123,0.003786555875450673,0.0,0.005127294219954965
caracter_prospectivo_sum_true_lag2,0.0002948931884020567,0.0,73.8627019405365,0.002928777010656874,0.005401500872077086,0.0,0.003384830159893537
act_banco_central_de_la_republica_argentina_bcra_prop_no_cero_lag3,0.00034973052054669275,0.0,51.48063167333603,0.0029216985274790872,0.006405945562735009,0.0,0.0023591500197022524
shock_positivo_prop_true_lag1,7.766505405015778e-07,0.0,188.9408463716507,0.002890874605573308,1.4225756093419331e-05,0.0,0.008658398060626503
spread_usd_mean_lag3,4.717243564300589e-06,0.0,187.24501953125,0.002889029991404069,8.640482801396556e-05,0.0,0.00858068514619824
act_gobierno_mean_lag3,0.00012833524753403936,0.0,134.63411703109742,0.002840143667476157,0.002350691635943218,0.0,0.006169739366485252
actividad_economica_mean_lag1,0.0003376610084799836,0.0,49.50436286926269,0.0028178187498834454,0.006184870670136982,0.0,0.002268585579513354
tasa_bcra_prop_no_cero_lag1,0.00045673579325011815,0.0,0.0,0.0027886467401045906,0.008365940220313771,0.0,0.0
act_gobierno_mean_lag2,0.00015530186419709935,0.0,117.37246704101562,0.0027411137821880083,0.0028446338806311293,0.0,0.0053787074659328955
fx_usdars_prop_no_cero_lag1,8.465434184756759e-08,0.0,178.18085498809813,0.002722287195554714,1.5505970273254334e-06,0.0,0.008165310989636817
tipo_actor_principal_bcra_sum_true,0.00041998705279855386,0.0,6.637169647216797,0.0026656584938932865,0.007692820726871194,0.0,0.00030415475480866474
tipo_evento_externo_prop_true_lag3,5.558553737738947e-07,0.0,173.6344970703125,0.002655717070059759,1.0181494196111742e-05,0.0,0.007956969715983165
tipo_evento_electoral_sum_true,0.0004278317093849182,0.0,0.0,0.0026121699225711346,0.007836509767713403,0.0,0.0
diario_Pagina 12_sum_true_lag3,0.0004022228763794544,0.0,8.510321044921875,0.0025858105067830804,0.007367437780796921,0.0,0.0003899937395523202
expectativa_fin_largo_mean_lag1,0.0003162284295129325,0.0,42.376610255241395,0.002578081231648896,0.005792294311867392,0.0,0.001941949383079297
shock_neutro_prop_true_lag3,5.430236171832803e-06,0.0,164.66573181152344,0.002548477299538351,9.946457419609511e-05,0.0,0.0075459673244189585
tipo_actor_principal_congreso_sum_true,7.876067684264854e-06,0.0,161.57509765625,0.002516200133296936,0.0001442643917807023,0.0,0.0074043360081101055
act_administracion_de_donald_trump_prop_no_cero_lag3,2.5226975654391027e-05,0.0,152.93212127685547,0.0024901135964358083,0.00046207758048069647,0.0,0.007008263208826728
emp_mercado libre_prop_no_cero_lag1,0.00040499205933883784,0.0,0.0,0.0024727201212036884,0.007418160363611066,0.0,0.0
expectativa_macro_corto_prop_no_cero_lag2,0.00012102468481316464,0.0,110.83686065673828,0.0024319974781466854,0.0022167854880048633,0.0,0.0050792069464351925
emp_bitso_mean_lag2,3.9604421573358195e-06,0.0,156.99334812164307,0.0024223051746033336,7.254264461847802e-05,0.0,0.007194372879191523
sector_Educación_sum_true_lag1,7.13960500434041e-05,0.0,127.84479484558105,0.0023887865207773925,0.0013077474887162124,0.0,0.005858612073615966
diario_Clarín_prop_true_lag2,4.624826705583729e-05,0.0,136.83709840774537,0.0023726045318855043,0.0008471204648293491,0.0,0.006270693130827164
tipo_evento_regulatorio_sum_true_lag2,3.7389271892607215e-05,0.0,138.39754943847657,0.0023423514332362276,0.0006848519826063117,0.0,0.006342202317102371
shock_mixto_sum_true_lag3,2.375934273004532e-05,0.0,142.92621459960938,0.002328309346047386,0.00043519523516882667,0.0,0.006549732802973331
emp_bitso_prop_no_cero_lag2,3.3937199162004105e-10,0.0,152.22587890625,0.002325301727156263,6.216210413768256e-09,0.0,0.006975898965258375
menciona_eeuu_sum_true,0.00022930388659005984,0.0,60.312263584136964,0.002321327532514664,0.0042001144553335335,0.0,0.002763868142210459
tasa_bcra_std_lag2,1.0619755994412116e-05,0.0,146.0932273864746,0.002296461412818401,0.00019451999408970694,0.0,0.006694864244365496
emp_bbc_mean_lag2,2.389019954307514e-05,0.0,140.71082763671876,0.002295267551467441,0.0004375921138269194,0.0,0.006448210540575403
impacto_eeuu_prop_no_cero_lag1,0.00029843260999768973,0.0,29.49280948638916,0.002272622815549008,0.005466331765388174,0.0,0.001351536681258849
impacto_mercosur_std_lag3,0.00023892307817288127,0.0,53.15930442810058,0.0022707947127352086,0.004376307306734519,0.0,0.0024360768314711065
act_banco_central_de_la_republica_argentina_bcra_prop_no_cero_lag2,2.926933638036644e-05,0.0,136.06190185546876,0.002257096568772722,0.0005361207115035698,0.0,0.006235168994814596
menciona_embi_prop_true,9.725484705995769e-05,0.0,108.82421264648437,0.00225612447042908,0.0017813980175488558,0.0,0.004986975393738385
tipo_evento_judicial_prop_true_lag1,0.00031921257646269077,0.0,19.75968017578125,0.002250820303871222,0.005846954348061748,0.0,0.0009055065635519182
act_gobierno_prop_no_cero_lag3,0.0003665308187796163,0.0,0.3916003227233887,0.002243872935407328,0.006713673340538299,0.0,1.7945465683685236e-05
actividad_economica_prop_no_cero,0.0001303859298786847,0.0,94.7428869009018,0.0022433128428520125,0.002388253583484213,0.0,0.004341684945071824
caracter_vigente_prop_true_lag2,0.0002254425861110576,0.0,56.257283782958986,0.0022358108393824845,0.004129387769452115,0.0,0.002578044748695339
expectativa_macro_corto_mean,0.00033857999951578675,0.0,9.815638732910156,0.0022171716138296746,0.006201703649251284,0.0,0.00044981119223773896
act_gobierno_prop_no_cero_lag1,8.560267160646617e-05,0.0,110.5132827758789,0.002210782024468975,0.0015679673980941318,0.0,0.005064378675312793
menciona_brasil_prop_true_lag2,1.3529304533221876e-05,0.0,136.83395614624024,0.002172787586471377,0.00024781362577679924,0.0,0.0062705491336373315
tipo_actor_principal_desconocido_sum_true_lag3,0.00022852573251839204,0.0,49.10249795913696,0.002145343629493901,0.004185861159353725,0.0,0.0022501697291279787
act_desconocido_std_lag3,0.00033848337463915357,0.0,3.353872299194336,0.0021178760835249073,0.006199933790278865,0.0,0.0001536944602958565
sector_Seguridad_prop_true_lag1,2.1177116907722392e-05,0.0,129.4181884765625,0.0021062038256050935,0.0003878971096788586,0.0,0.005930714367136421
menciona_eeuu_prop_true_lag3,0.00013931191242591012,0.0,80.54975776672363,0.002081006685965969,0.0025517490605219822,0.0,0.003691270997375925
cant_sectores_mean_lag3,3.066516761691673e-05,0.0,123.25248298645019,0.002069950931747277,0.0005616878793393334,0.0,0.005648164915902499
act_anses_administracion_nacional_de_seguridad_social_prop_no_cero_lag3,6.182773374092676e-05,0.0,110.353466796875,0.0020631804875019004,0.001132486509877746,0.0,0.005057054952627955
menciona_sector_industrial_prop_true,7.499087905671331e-06,0.0,131.70499172210694,0.0020576228923457353,0.00013735932688631718,0.0,0.006035509350150889
categoria_fuente_periodistica_prop_true_lag1,0.00033142813481390476,0.0,0.0,0.002023568113965636,0.006070704341896908,0.0,0.0
impacto_sector_industrial_std_lag2,0.0003299363423138857,0.0,0.5468769073486328,0.0020228135455223756,0.0060433794703613035,0.0,2.5061166205823077e-05
tasa_prestamos_personales_hp_rm20,0.0003011697088368237,0.0,11.221612548828125,0.0020102359931783386,0.005516466669645055,0.0,0.0005142413098899606
act_anses_administracion_nacional_de_seguridad_social_prop_no_cero_lag2,6.55760431982344e-05,0.0,104.9898331284523,0.0020041349280252364,0.001201143561307696,0.0,0.004811261222768014
impacto_sector_industrial_mean_lag1,0.00030258650574701564,0.0,9.281309413909913,0.0019892476310326944,0.005542417861625536,0.0,0.0004253250314725475
sector_Industria / Manufactura_sum_true_lag2,0.0,0.0,128.41348876953126,0.001961557675276049,0.0,0.0,0.005884673025828147
expectativa_macro_corto_prop_no_cero_lag3,0.00030751072335988283,0.0,5.182114028930664,0.0019566964028802565,0.005632613792817868,0.0,0.0002374754158229013
cant_tickers_std_lag2,0.00018248631184185625,0.0,51.28867950439453,0.001897639905891528,0.003342566092818721,0.0,0.0023503536248558627
emp_banco central de la republica argentina bcra_mean,2.131381152139511e-05,0.0,115.435107421875,0.001893442331726304,0.00039040091818987364,0.0,0.005289926076989038
shock_negativo_sum_true_lag2,0.00030855289587634617,0.0,0.0,0.0018839010210093302,0.005651703063027991,0.0,0.0
confianza_mean_lag3,8.903755954747794e-10,0.0,123.13644409179688,0.0018809545431746788,1.6308835688927813e-08,0.0,0.005642847320688348
act_indec_prop_no_cero_lag1,0.00012349910102784633,0.0,73.77005081176758,0.0018808977392636348,0.0022621088859914665,0.0,0.0033805843317994376
cant_tickers_mean_lag1,0.0001748754356408311,0.0,52.51373176574707,0.0018698839992928977,0.0032031591615841524,0.0,0.002406492836294541
tc_mayorista_spec_centroid,0.00028462829949233993,0.0,4.9436992645263675,0.0018133435787794315,0.005213480908991283,0.0,0.00022654982734701193
act_anses_administracion_nacional_de_seguridad_social_std_lag1,1.4791241920164566e-07,0.0,118.57932806015015,0.0018122407762881634,2.709282861493007e-06,0.0,0.005434013046002997
emp_la nacion_std_lag3,7.261165677618919e-07,0.0,116.27832527160645,0.001780622496771594,1.3300135195554504e-05,0.0,0.005328567355119228
emp_banco nacion_mean_lag3,7.692618930921214e-06,0.0,112.1668836593628,0.0017603535803429415,0.0001409041968350797,0.0,0.0051401565441937455
impacto_prestamos_internacionales_mean_lag1,3.316671395623416e-05,0.0,101.42320861816407,0.0017517751333256356,0.0006075082145141899,0.0,0.004647817185462717
cant_tickers_std_lag3,5.7839066283804644e-05,0.0,91.23347930908203,0.0017467632655566682,0.0010594268679619194,0.0,0.004180862928708086
horizonte_dias_std,2.3385473014059245e-06,0.0,112.81115703582763,0.0017375052373330025,4.2834713668311774e-05,0.0,0.005169680998330696
tipo_actor_principal_congreso_prop_true_lag3,0.00013247679454195805,0.0,60.29332580566406,0.0017298506142635409,0.0024265515426987482,0.0,0.0027630003000918744
tipo_actor_principal_organismo_internacional_prop_true,3.5729121009353547e-06,0.0,111.74272785186767,0.0017287211747010931,6.544433234837815e-05,0.0,0.005120719191754901
impacto_brasil_std_lag3,9.355686857048795e-05,0.0,75.06499462127685,0.0017178630866763178,0.0017136628686156778,0.0,0.0034399263914132753
merval_maximo_diff1,0.00011662955539180065,0.0,64.23919830322265,0.0016933681690195982,0.002136280761764724,0.0,0.0029438237452940707
tipo_evento_monetario_sum_true_lag1,1.8442243288063764e-08,0.0,110.73438653945922,0.001691616257767499,3.3780296433201524e-07,0.0,0.005074510970338165
confianza_std_lag3,0.0002763209713493832,0.0,0.0,0.0016871057345707425,0.005061317203712228,0.0,0.0
sector_Construcción / Inmobiliario_prop_true_lag3,2.570177741745283e-07,0.0,110.09170951843262,0.0016832558050190875,4.7077443153764746e-06,0.0,0.005045059670741886
menciona_embi_sum_true,7.134817445830777e-05,0.0,81.67025527954101,0.0016831631489171784,0.0013068705609850216,0.0,0.0037426188857665136
caracter_retroactivo_prop_true_lag1,0.00015840579987127512,0.0,46.54743995666504,0.0016781899248081988,0.002901488063468588,0.0,0.002133081710956009
cant_tickers_std_lag1,4.887577571354163e-05,0.0,90.21499099731446,0.0016764792461123497,0.0008952480271609349,0.0,0.004134189711176114
categoria_fuente_analisis_prop_true_lag1,0.00027189120593930084,0.0,0.0,0.0016600593522796804,0.004980178056839041,0.0,0.0
actividad_economica_std,2.2638323564727612e-05,0.0,98.86318511962891,0.0016483877883040887,0.00041466174630836817,0.0,0.004530501618603898
palabras_titulo_std,0.0002355868414479545,0.0,13.59251708984375,0.0016460294758477935,0.004315198110971821,0.0,0.0006228903165715586
ticker_BTC_sum_true_lag2,0.0002668582135811448,0.0,1.034221076965332,0.0016451279689018645,0.004887989719905765,0.0,4.739418679982835e-05
bonos_soberanos_prop_no_cero_lag3,1.446345851974229e-06,0.0,105.61008944511414,0.001622059168649488,2.649243416946075e-05,0.0,0.004839685071779003
tipo_actor_principal_empresa_extranjera_prop_true_lag2,1.3100709095326124e-08,0.0,105.48714256286621,0.0016114302914803777,2.3996312694328326e-07,0.0,0.004834050911314189
act_gobierno_nacional_mean,6.196142244334624e-05,0.0,80.66628227233886,0.001610515368628272,0.0011349352597000754,0.0,0.003696610846184741
sector_Comercio / Consumo_sum_true_lag3,3.1294694338157567e-07,0.0,104.52528076171875,0.0015985682822272933,5.732187972021839e-06,0.0,0.0047899726587098575
shock_negativo_prop_true,0.0001952741683467707,0.0,26.46991882324219,0.0015966028454677062,0.003576798760034883,0.0,0.0012130097763682355
palabras_noticia_std_lag2,0.0002568719023997801,0.0,0.9807645797729492,0.0015833389671404327,0.004705072410600432,0.0,4.4944490820865805e-05
tipo_evento_otro_sum_true_lag2,0.00023713327245786787,0.0,8.616127014160156,0.001579455395471982,0.0043435237854098,0.0,0.00039484240100614594
diario_La Nación_sum_true,6.241313822101802e-05,0.0,78.01689147949219,0.001572803061805497,0.0011432092492765944,0.0,0.0035751999361398963
menciona_commodities_sum_true_lag3,8.421315578743816e-06,0.0,97.45910720825195,0.001540136657824657,0.00015425159085262827,0.0,0.004466158382621343
merval_cierre_diff1,5.678367484946989e-05,0.0,77.85002403259277,0.0015358828474992881,0.001040095469417815,0.0,0.003567553073080049
act_anses_administracion_nacional_de_seguridad_social_std_lag2,0.0002253928556910978,0.0,10.387618529796601,0.0015348331966155567,0.0041284768670734025,0.0,0.0004760227227732676
volumen_mercado_prop_no_cero_lag1,0.000100747961550951,0.0,60.14226560592651,0.0015338195107289763,0.0018453807126785952,0.0,0.002756077819508334
menciona_eeuu_sum_true_lag2,0.00016408335138748953,0.0,34.14390335083008,0.0015233867486704438,0.0030054826644706394,0.0,0.0015646775815406923
impacto_sector_bancario_prop_no_cero_lag3,1.6563552094339684e-07,0.0,99.46934814453125,0.0015204378474209092,3.033913450733542e-06,0.0,0.004558279628811994
tipo_actor_principal_poder_judicial_sum_true_lag3,6.258353550947504e-07,0.0,98.813112449646,0.001513223431209683,1.146330383091816e-05,0.0,0.0045282069897981305
sector_Empleo / Laboral_prop_true_lag1,0.0,0.0,95.98881149291992,0.0014662602171216612,0.0,0.0,0.004398780651364983
caracter_vigente_prop_true,1.223252827031729e-07,0.0,95.59115943908691,0.0014609328225007204,2.2406082852528047e-06,0.0,0.004380557859216909
ticker_ADA_prop_true_lag2,9.620949458621908e-05,0.0,55.02654342651367,0.0014279651251498436,0.0017622505006830928,0.0,0.0025216448747664385
act_luis_caputo_mean_lag3,1.4694524861624813e-05,0.0,87.42340393066407,0.0014251397524247254,0.0002691567386989237,0.0,0.004006262518575252
menciona_sector_energia_sum_true_lag2,0.0,0.0,93.2698486328125,0.0014247271778892615,0.0,0.0,0.004274181533667785
impacto_commodities_std_lag3,0.0001010873937048018,0.0,52.83428821563721,0.001424260224158708,0.0018515980250721805,0.0,0.002421182647403943
emp_lemon_prop_no_cero_lag3,2.498953213603272e-05,0.0,82.5483943939209,0.0014135296129325358,0.00045772837398179016,0.0,0.003782860464815817
merval_apertura_pct10,0.00022999659995548427,0.0,0.3622956514358521,0.0014098017670738396,0.004212802750603135,0.0,1.6602550618383744e-05
diario_Clarín_sum_true_lag3,6.456761805140876e-05,0.0,66.0764389038086,0.0014035631726331107,0.0011826724350686706,0.0,0.0030280170828306616
emp_ypf_mean,8.100534046207031e-05,0.0,59.00270833969116,0.0013958718272693283,0.001483758982429322,0.0,0.0027038564993786627
tipo_actor_principal_gobierno_nacional_prop_true_lag1,3.1600857384433965e-06,0.0,89.88486137390137,0.0013923146242214312,5.788267258573722e-05,0.0,0.004119061200078556
tipo_actor_principal_congreso_prop_true_lag2,0.00021090221656476228,0.0,6.4571178436279295,0.0013863194564339978,0.0038630546635223966,0.0,0.0002959037057795964
fx_usdars_prop_no_cero_lag2,2.166645084455965e-08,0.0,90.56649227142334,0.0013835648196993088,3.968601437214073e-07,0.0,0.004150297598954205
impacto_sector_industrial_mean,1.368087182207489e-07,0.0,90.38743286132812,0.0013815326419546522,2.5058985417106692e-06,0.0,0.004142092027322246
sector_Construcción / Inmobiliario_sum_true_lag2,5.18019178242568e-05,0.0,69.7000789642334,0.0013809731710793189,0.0009488456000601104,0.0,0.0031940739131778462
act_gobierno_nacional_mean_lag1,8.833888614390162e-05,0.0,55.00672743320465,0.001379607630789496,0.001618086104769706,0.0,0.002520736787598782
badlar_spec_centroid,0.0001048058358041004,0.0,47.954222202301025,0.0013724189592105908,0.0019197080019453848,0.0,0.002197548875686388
volumen_mercado_std_lag3,3.759588147431714e-05,0.0,74.67567749023438,0.0013702406550418905,0.0006886364099165285,0.0,0.0034220855552091426
