fecha,merval_cierre,merval_maximo,emae_tendencia_ciclo_ma_5,badlar_ma_3,emae_desestacionalizado_lag1,inflacion_lag2,badlar_ma_5,tc_mayorista_std20,base_monetaria_std20,emae_tendencia_ciclo_lag2,emae_desestacionalizado_lag2,tasa_prestamos_personales_ma_5,tasa_prestamos_personales_ma_3,emae_desestacionalizado_diff10,emae_desestacionalizado_hp_ema20,emae_desestacionalizado_std20,m2_std20,emae_desestacionalizado_hp_rm20,badlar_std20,m2_transaccional_std20,emae_original_lag2,emae_original_std20,m1_hp_ema20,merval_maximo_hp_ema20,base_monetaria_spec_centroid,merval_maximo_pct10,merval_apertura_std20,badlar_diff10,merval_maximo_diff10,inflacion_hp_ema20,badlar_hp_rm20,tc_minorista_pct10,tasa_prestamos_personales_std20,emae_original_lag1,badlar_spec_centroid,inflacion_hp_rm20,merval_cierre_std20,tc_minorista_std20,prestamos_privados_ars_std20,tc_mayorista_pct1,merval_cierre_diff1,m1_std20,merval_apertura_diff3,tc_mayorista_diff1,merval_apertura_spec_centroid_diff1,badlar_hp_ema20,merval_maximo_diff1,merval_apertura_pct10,tc_mayorista_spec_centroid,m1_diff3,base_monetaria_hp_rm20,merval_maximo_diff3,m2_transaccional_diff3,tc_minorista_spec_centroid_diff1,m2_transaccional_pct3,m1_hp_rm20,m2_diff3,base_monetaria_diff10,tasa_prestamos_personales_hp_rm20,prestamos_privados_ars_diff1,merval_apertura_+2
2023-09-15,567513.4375,576880.0,146.2046585,112.5625,149.5302993,12.7,112.75,0.0160918441296444,162897.57276387495,146.2046585,149.5302993,89.47,86.02666666666666,0.0,-0.0359305130487257,0.1487225739269315,457843.7464757745,-0.1311183900000117,0.6981751943307232,517865.4095565913,148.4322435,1.7914615874112574,238991.02920186703,-5332.119778727414,0.1417592755291058,-0.1313474143551736,49145.42234207652,-0.1875,-87229.0,0.3243556769549833,0.3718750000000028,-2.724647158192095e-05,16.167187782340743,148.4322435,0.2305889543233076,0.134999999999998,49565.22612347674,0.1892721518134546,204149.6424807217,2.8573061317871407e-05,-4239.875,165322.1778020651,57633.40620000003,0.0099999999999909,0.0008174253800001,2.300581533501486,3762.0,-0.1252282779508887,0.2104062840941111,-129774.0,-52034.450000000186,37219.0,144302.91999999993,0.0334089158496697,0.0111268552970469,241567.4000000004,-22212.0,-207044.0,-29.57149999999997,72083.66999999993,576676.125
2023-09-18,585204.4375,586457.0,146.2046585,112.5,149.5302993,12.7,112.5375,0.0146808172408706,165339.26347739922,146.2046585,149.5302993,85.946,86.02,0.0,-0.0325085594250538,0.1464518669356173,438360.1128668366,-0.1165496800000198,0.6578536171398687,499889.3220213592,148.4322435,1.7641094226132512,283160.6454683561,3840.6059144847095,0.134048866239837,-0.0858050104364607,49542.295232353325,-0.3125,-55044.0,0.2934646601021278,-0.65625,0.000217977711779,17.189962332710166,148.4322435,0.2333360867873578,0.1199999999999992,49552.41562682749,0.1678932934289792,181537.76486381292,0.0,17691.0,174900.2326333628,29428.9375,0.0,0.0007484871278315,1.176716625548977,9577.0,-0.1062769956027507,0.2138297361422886,149739.0,-120306.90000000036,31053.0,11699.75,-0.0372438860958311,0.000907001500159,291665.3499999996,74489.0,-187119.0,-24.8155,81846.02000000142,576676.125
2023-09-19,576676.125,587217.0,146.2046585,112.39583333333331,149.5302993,12.7,112.3875,0.0141048731823442,164454.95030265528,146.2046585,149.5302993,86.486,86.62,0.0,-0.0294125061464853,0.1425870198091615,412140.84790347057,-0.1019809699999996,0.6397197551558358,477009.3177424708,148.4322435,1.717554787459234,213925.20304279772,4162.452970248065,0.1343201482071069,-0.0726829984697817,49695.78437412131,0.5625,-46026.0,0.2655156448543074,-0.3031249999999943,-0.0010081469169777,18.025892780284437,148.4322435,0.2393361871436089,0.1050000000000004,49807.56472908503,0.1839650998923901,167449.00555897533,-2.857224492125443e-05,-8528.3125,182643.39530959656,23266.0,-0.0099999999999909,-0.0006060975955639,1.4039340897824104,760.0,-0.0893293089455248,0.2038816644291918,64521.0,-75658.0,14099.0,-290922.8800000008,0.0366298119199352,-0.0223180643642646,229996.09999999963,-51674.0,-190820.0,-26.33,90022.59999999963,562032.625
2023-09-20,562032.625,583319.0,146.2046585,111.60416666666669,149.5302993,12.7,112.075,0.014142138419274,163800.29749348463,146.2046585,149.5302993,85.928,86.84666666666668,0.0,-0.0266113150849207,0.136993177431735,388689.3176530104,-0.0874122600000077,0.7867307751099201,456834.8354148984,148.4322435,1.6501732630496375,216824.5646577701,239.2669730815105,0.1364151143133056,-0.0398278231813206,49942.98161843444,-2.75,-24196.0,0.2402284405824684,-1.9468750000000057,0.0,18.78426874723677,148.4322435,0.2410833270031157,0.0899999999999998,50297.93105121226,0.1810960782495328,162189.70534312466,5.714612263552077e-05,-14643.5,188711.0979445459,4922.8125,0.0199999999999818,0.0026181956978736,-0.3131072521016165,-3898.0,-0.0358736878710371,0.2337617251256608,52982.0,-50217.700000000186,6439.0,-378091.0999999996,0.0026205135498598,-0.0288328870138592,236734.05000000077,157400.0,-108148.0,-23.8505,97005.25999999978,553754.8125
2023-09-21,553754.8125,565511.0,146.2046585,110.9375,149.5302993,12.7,111.5375,0.014142138419274,162787.29058512562,146.2046585,149.5302993,88.03399999999999,88.56666666666666,0.0,-0.0240769041244561,0.1294463852847283,374459.7300584778,-0.0728435499999875,0.9745739622521116,424172.0126732092,148.4322435,1.559267169356205,250626.79659512453,-15895.52035768819,0.135444203747816,-0.0327440969460621,50409.89144599192,-3.125,-19144.0,0.2173495414793773,-2.4437499999999943,0.0002452316076293,18.998670147366003,148.4322435,0.17145496873179,0.0749999999999992,50982.66171515648,0.1567566000607755,168931.39064059206,-5.714285714275569e-05,-8277.8125,191270.8475723813,-5480.8125,-0.0199999999999818,0.0011418522773702,-0.848763704282419,-17808.0,-0.0386936485305812,0.2337617251256607,39190.0,938.4500000001864,-20946.0,109503.00999999978,0.0158965243030187,0.008481325937178,270292.75,255568.0,-153406.0,-14.705999999999989,90690.5399999991,553392.1875
2023-09-22,553392.1875,565017.0,146.2046585,111.02083333333331,149.5302993,12.7,111.4625,0.0165035905222111,162720.97483743803,146.2046585,149.5302993,89.84599999999999,91.62666666666668,0.0,-0.0217838656364222,0.1195774486237943,336765.66313838173,-0.0582748399999957,0.97110283041596,381293.5500498911,148.4322435,1.4403893119461884,158987.29215749353,-14828.613656956004,0.1320815405024314,-0.0012726761728506,51068.69795438982,-1.5625,-720.0,0.196649585148009,0.1531250000000028,0.0,19.001988226997263,148.4322435,0.1806158109197449,0.0600000000000005,50897.49785954288,0.1569604377893846,185093.60001171965,0.0001428653065889,-362.625,181123.79472805728,-22921.3125,0.0499999999999545,0.0104141074946002,1.6070709342206726,-494.0,0.0104735932242745,0.2869979912804851,11003.0,-1164.5499999998135,-22200.0,240158.2800000012,-0.0006736580286974,0.0188442397539978,170037.40000000037,478062.0,-88098.0,-12.902500000000003,107904.16000000016,548544.75
2023-09-25,548544.75,557496.0,146.2046585,111.60416666666669,149.5302993,12.7,111.5375,0.0169441831385004,146826.37589244364,146.2046585,149.5302993,92.918,97.67,0.0,-0.0197092117662975,0.1067442238770985,320977.3319576928,-0.0437061300000038,0.9405159820572104,340295.0058546745,148.4322435,1.2858046475627596,274310.50242820755,-20221.07902296027,0.1537612754613587,0.02878211622461,50951.81823486074,-0.6875,15597.0,0.1779210532291522,-0.0406250000000056,0.000708987783595,18.5400327598642,148.4322435,0.1704363757913721,0.0449999999999999,48330.760297025874,0.1566516419504486,214418.7019108908,-5.713795960338164e-05,-4847.4375,186727.5411507773,-23283.9375,-0.0199999999999818,0.0103809778317723,1.2278260833425207,-7521.0,0.0391358517022919,0.2573894957455335,129478.0,-23992.150000000373,-25823.0,407042.6300000008,0.0012702572422924,0.0319622691305852,287841.25,545036.0,-102411.0,-2.1040000000000134,126188.5,543252.125
2023-09-26,543253.125,558703.0,146.2046585,112.33333333333331,149.5302993,12.7,111.5,0.0184676124784597,119003.81119521048,146.2046585,149.5302993,95.672,99.35,0.0,-0.0178321439790352,0.0896830864685585,310267.7205631201,-0.0291374199999836,0.9292399270964984,294154.74549236626,148.4322435,1.080291983959731,302347.45457790233,-17203.214354106924,0.2129187463675349,0.0352851141735275,48337.461211017886,-0.9375,19042.0,0.1609761910168519,-0.25,0.0006817004335615,18.061955735744554,148.4322435,0.1740224409115403,0.0300000000000011,42906.3791148341,0.1563355031889741,252737.84293956996,5.714122453648329e-05,-5291.625,186649.4003853625,-13487.875,0.0199999999999818,0.0250691980406269,0.9412474087384624,1207.0,0.0669587838909944,0.2809596813015417,129157.0,2045.5999999996277,-6808.0,212228.0600000005,0.0014274445168294,0.016299438351303,314549.75,377143.0,-106142.0,-5.963499999999996,116090.5300000012,557023.4375
2023-09-27,557023.4375,565447.0,146.2046585,112.52083333333331,149.5302993,12.7,112.0125,0.0195407825928546,85831.29056397348,146.2046585,149.5302993,98.384,101.07666666666668,0.0,-0.0161338445524563,0.0651532518112845,384947.4834028293,-0.0145687099999918,0.9377137914152236,291378.21810887,148.4322435,0.7848139312663787,437763.1255704835,-9463.098701334791,0.1148444707437909,0.0180823328604042,42845.636872769,1.0,10043.0,0.1456451252057231,0.6906249999999972,-0.0002181500872601,17.627079429404127,148.4322435,0.174334153657849,0.0150000000000005,36100.33496623287,0.1660691044477271,290456.9228934632,0.0,13770.3125,200123.34712563036,-10502.6875,0.0,0.008556211903336,1.756366703144323,6744.0,0.009603742534862,0.1786099589413355,385557.0,6218.25,430.0,625127.9299999997,-0.0285201865279406,0.0481439994325068,454474.3000000008,772336.0,-65964.0,-4.241500000000002,77691.65000000037,581685.5
2023-09-28,581468.9375,582633.0,146.2046585,112.625,149.5302993,12.7,112.55,0.0202354580696593,82400.45912593055,146.2046585,149.5302993,99.388,99.35,0.0,-0.0145972879284101,0.0,520619.9768741547,0.0,0.938683463549824,327555.9243996852,148.4322435,0.0,408178.9231352005,6987.386889268528,0.1317113116008171,0.0166021656971164,35959.189319388504,0.0,9515.0,0.1317741609004166,0.1812500000000056,-0.0002179302078508,17.1975005527883,148.4322435,0.1722686472950693,0.0,30531.220539675967,0.1523120069202862,337263.9214749036,0.0,24445.5,215790.93012769023,3631.25,0.0,0.0047384120861822,1.1367127314162817,17186.0,0.0065291767113946,0.1802512883304794,254741.0,-19218.799999999814,25137.0,778798.9399999995,0.0457511462921313,0.0592596717181379,431380.25,1004000.0,-110716.0,-3.765999999999991,149125.06999999844,562568.5
2023-09-29,562568.5,590524.0,146.2046585,112.3125,149.5302993,12.7,112.275,0.0203844645470107,106430.31138358166,146.2046585,149.5302993,100.054,98.93,0.0,-0.0132070700304893,0.0,673475.5037354116,0.0,0.964304315299397,462758.80427222064,148.4322435,0.0,384117.5018842295,13461.397661719122,0.1913683523328732,0.023651365968659,30320.23124371339,-1.75,13644.0,0.1192242408146633,-1.1593749999999972,-0.0038418571701043,16.390636447615172,148.4322435,0.1894023299988831,0.0,25944.47790721333,0.33453188044038,392396.8711641165,-5.713795960338164e-05,-18900.4375,221659.77795190932,33140.75,-0.0199999999999818,-0.0161008511118233,-0.272140862051927,7891.0,0.0173714559808519,0.1613605953973529,211250.0,306236.5,31821.0,1478697.59,0.0302098372284662,0.1117448495185005,408033.25,1419994.0,414678.0,-3.634999999999991,167033.05000000077,556828.0
2023-10-02,556828.0,566430.0,146.09225688,112.375,149.5302993,12.7,112.475,0.0203844645470107,130126.87107848653,146.2046585,149.5302993,101.976,103.65666666666668,-1.2844661999999971,-1.1740853395513966,0.2872153738005558,813548.0865576774,-1.2202428899999802,0.9876707047683846,578246.6463276249,148.4322435,0.2068993450367127,811439.787419064,-9619.973544158856,0.130947586355704,-0.0341491362538088,25674.58429875203,1.375,-20027.0,-3.873082829739113,0.9124999999999944,-0.0002179302078508,15.343524083983633,148.4322435,0.2174558926951108,-4.18,20047.368923655937,0.33453188044038,436907.5352437108,5.714122453648329e-05,-5740.5,296397.91512765264,19316.375,0.0199999999999818,0.0535858172220452,1.6763963629053933,-24094.0,-0.0087133399374353,0.1613605953973529,542491.0,318117.4500000002,983.0,1210192.92,0.0,0.088921528157893,863850.0,1242905.0,517540.0,13.165500000000009,19453.550000000745,561427.0
2023-10-03,560995.4375,566521.0,145.97985526,111.9375,148.2458331,12.7,112.3125,0.021343064327085,160992.17286035352,146.2046585,149.5302993,103.96,106.97,-1.2844661999999971,-1.062267688165548,0.3953503545558318,882160.0532527094,-1.1560195799999915,1.007471063645994,647528.0252610168,148.4322435,0.2847957904729899,825448.4743315354,-8621.452254239004,0.1371621912479071,-0.0352442112541019,19620.38376250595,-1.0,-20696.0,-3.504217798335389,-1.0656249999999972,2.727471088803668e-05,14.230386270971318,147.5069615,0.2304576065937794,-3.959999999999999,17888.0068687035,0.3361703829896169,479368.9612907659,0.0,4167.4375,357240.35195267294,-195.4375,0.0,-0.0117104858110569,-0.292784243085606,91.0,-0.0344181493554982,0.1272147832185395,630007.0,404475.25,-16112.0,731237.3599999994,0.0168874738403942,0.0525278739842069,901159.75,519498.0,577024.0,9.2025,84983.19999999925,593739.875
2023-10-04,593739.875,594748.0,145.86745364,112.0,148.2458331,8.3,111.9625,0.0222663322701797,185873.588681848,145.6426504,148.2458331,105.316,109.84666666666668,-1.2844661999999971,-0.9610993369117012,0.4705610435431132,944730.5896899496,-1.0917962700000032,1.0060466859025758,725131.886713148,147.5069615,0.3389747924019489,798256.476776151,17738.352722355165,0.0945235452286107,0.0195930528578702,17356.612967649806,0.8125,11429.0,-3.170482769922496,-0.90625,0.000217977711779,12.982502597119208,147.5069615,0.212756944396017,-3.7399999999999984,18758.542742629998,0.3386412479607886,500149.3748141983,0.0,32744.4375,395947.0043944069,-20258.5,0.0,0.0121988184058769,-0.2083524104107965,28227.0,-0.026443135650882,0.1383618417195481,670470.0,396458.0,4224.0,168027.22000000067,0.0019622959403258,0.0114214874236746,884767.4000000004,119300.0,564833.0,7.615000000000009,-121506.26999999955,613071.625
2023-10-05,613071.625,616012.0,145.75505202,112.02083333333331,148.2458331,8.3,112.1125,0.0228265790398486,210811.4273047566,145.6426504,148.2458331,106.5,106.89,-1.2844661999999971,-0.8695660667296465,0.5271338060742072,1035867.0729613728,-1.0275729600000147,1.021132586823794,829842.5172111857,147.5069615,0.379727720630254,676283.717083184,35287.84293927369,0.097886805576888,0.0893015343644951,18210.86599152809,3.4375,50501.0,-2.8685320299298773,1.078125,-0.0011986161431801,11.536990668463206,147.5069615,0.2090327647868612,-3.52,22244.574090759408,0.3397410005460158,510087.6563542035,0.0,19331.75,424360.00399530097,31171.375,0.0,0.0135319631135642,1.6210144858188045,21264.0,0.0564153193064191,0.1295565371990878,106948.0,424480.2000000002,49582.0,458191.0500000008,0.0181782664338487,0.0309173546361729,771404.6500000004,350089.0,557802.0,7.152000000000001,33596.04999999888,628917.75
2023-10-06,628917.75,637030.0,145.6426504,112.20833333333331,148.2458331,8.3,112.25,0.022682014092583,242040.27154727027,145.6426504,148.2458331,107.40800000000002,104.67666666666668,-1.2844661999999971,-0.7867502508506448,0.5706390840672523,1076981.3136798914,-0.9633496499999978,0.92890246322702,895986.805122242,147.5069615,0.4110673157336239,571628.3154562153,50943.381706961896,0.0920811038094213,0.1274528023050634,21846.201885732597,-0.6875,72013.0,-2.5953385032698897,-0.3093750000000028,2.724721397240337e-05,9.432511232852653,147.5069615,0.2426302463570928,-3.299999999999997,25837.009367317183,0.3400170275603203,507905.6142585869,0.0,15846.125,437417.4743287647,56243.625,0.0,0.0051655366139699,0.1094892966932121,21018.0,0.1071174663606195,0.147259665040606,-38434.0,507552.0499999998,70509.0,430810.9299999997,0.0003436501982236,0.0294025203056276,666053.3499999996,413605.0,673341.0,5.745499999999993,-4702.849999999628,649732.8125
2023-10-09,648630.75,656249.0,145.6426504,113.02083333333331,148.2458331,8.3,112.35,0.0222426824190101,261862.5438478068,145.6426504,148.2458331,107.148,106.71,-1.2844661999999971,-0.7118216555315371,0.6039076419262125,1070281.9257586114,-0.8991263400000093,0.9826622003542316,923000.5707099448,147.5069615,0.4350327558151686,699801.9520794321,63480.25011582265,0.0776469326022682,0.1771366969449108,25572.65006460032,1.5,98753.0,-2.348163407720378,1.5875000000000057,0.0005449888277289,9.853826454198916,147.5069615,0.2389469255239288,-3.0799999999999983,28908.8043625462,0.3471690018896837,493507.4995211496,0.0,19713.0,465650.67406183656,67490.75,0.0,0.0317103313596852,1.8520379351033824,19219.0,0.1364774642757311,0.1348584208576582,106568.0,430625.1500000004,61501.0,-67933.93999999948,-0.0164966935248818,-0.0045655978103982,803012.3000000007,-13731.0,631209.0,15.63300000000001,-67358.9299999997,697882.5
