fecha,sector_Agropecuario_sum_true,badlar_ma_5,emae_tendencia_ciclo_lag2,merval_cierre_std20,gobernanza_mean,m2_transaccional_diff3,badlar_ma_3,tasa_prestamos_personales_ma_3,merval_cierre,merval_apertura_std20,impacto_sector_bancario_mean_lag1,menciona_commodities_sum_true_lag2,emae_tendencia_ciclo_ma_5,fx_usdars_mean_lag3,act_luis_caputo_prop_no_cero,bonos_soberanos_mean_lag1,impacto_mercosur_std_lag2,expectativa_macro_largo_mean,act_indec_prop_no_cero_lag3,base_monetaria_diff10,spread_usd_mean,bonos_soberanos_mean,tc_mayorista_std20,base_monetaria_std20,act_luis_caputo_mean_lag2,act_luis_caputo_std_lag2,bonos_soberanos_mean_lag3,cant_empresas_std_lag1,sector_Industria / Manufactura_prop_true_lag2,emp_banco nacion_std_lag2,merval_maximo,prestamos_privados_ars_diff1,prestamos_privados_ars_std20,m1_std20,m2_transaccional_pct3,impacto_eeuu_mean,tipo_evento_monetario_sum_true,inflacion_lag2,tc_minorista_std20,bonos_soberanos_mean_lag2,spread_bonos_mean_lag3,menciona_inflacion_sum_true,sector_Educación_prop_true_lag1,impacto_bolsa_extranjera_std,inflacion_hp_rm20,inflacion_hp_ema20,impacto_bolsa_extranjera_prop_no_cero_lag2,act_fondo_monetario_internacional_directorio_mean_lag3,act_indec_mean_lag3,impacto_sector_bancario_mean_lag3,act_administracion_de_donald_trump_mean,menciona_sector_agroexportador_prop_true,act_fondo_monetario_internacional_directorio_mean_lag1,act_banco_central_de_la_republica_argentina_bcra_prop_no_cero_lag1,act_administracion_de_donald_trump_mean_lag2,act_luis_caputo_mean,act_administracion_de_donald_trump_mean_lag1,impacto_commodities_mean_lag1,emp_la nacion_mean_lag3,tipo_evento_otro_prop_true,merval_apertura_+2
2025-03-05,25,27.675,151.1189194,92859.3576462487,-0.0743055555555555,3413673.0500000045,27.625,69.0166666666667,2290050.0,96175.2410937959,-0.0295454545454545,17.0,151.1857175,0.1010869565217391,0.0208333333333333,-0.0789772727272727,0.081336308468232,-0.0114583333333333,0.0,1480915.0,0.0659722222222222,0.0229166666666666,3.082823210708097,866777.2861301838,0.0,0.0,0.0097826086956521,3.4567789622925527,0.0697674418604651,0.1845614463981577,2295600.0,270616.75,1773285.8075650984,620921.5657588062,0.0763374191083081,-0.0284722222222222,21,2.4,2.9313772584965374,0.0046511627906976,0.0043478260869565,36,0.0113636363636363,0.095404813699721,1.2350000000000003,1.1943646671490191,0.127906976744186,0.0,0.0,0.0010869565217391,0.0277777777777777,0.2291666666666666,0.0,0.0681818181818181,0.0697674418604651,0.0208333333333333,0.125,0.0,0.0108695652173913,0.0902777777777777,2270181.25
2025-03-06,16,27.75,151.1189194,85110.1696843437,-0.0777777777777777,1877276.309999995,27.89583333333333,68.84666666666668,2270181.25,92859.46374305962,0.0256944444444444,30.0,151.2525156,0.077906976744186,0.0347222222222222,0.0229166666666666,0.0828486426965235,0.0052083333333333,0.0,1861286.0,0.0305555555555555,0.0381944444444444,3.116574705642479,811009.989176691,0.0227272727272727,0.1498867562775945,0.0046511627906976,3.008115157163502,0.1704545454545454,0.2094925949417382,2327820.0,335476.3700000048,1915694.352191124,714239.961446713,0.0404035582167006,0.0069444444444444,28,2.4,2.715925741184614,-0.0789772727272727,0.0127906976744186,38,0.0555555555555555,0.078334945180064,1.17,1.0806156512300649,0.1704545454545454,0.0116279069767441,0.0,0.0162790697674418,0.0,0.1527777777777778,0.0416666666666666,0.0833333333333333,0.125,0.0347222222222222,0.0277777777777777,0.00625,0.0116279069767441,0.1041666666666666,2262289.25
2025-03-07,15,28.0375,151.4529099,80100.32955996328,-0.0671875,-456896.1600000039,28.125,69.40333333333335,2262289.25,85110.25605212888,0.0305555555555555,25.0,151.3193137,0.125,0.046875,0.0381944444444444,0.0144673627280366,-0.0109375,0.0,1864762.0,0.0406249999999999,0.0121093749999999,3.2263348524389874,808748.8490059379,0.0208333333333333,0.1433246595738431,-0.0789772727272727,3.314508323034568,0.0833333333333333,0.1837143741000449,2305680.0,-555822.950000003,1966715.1715668424,733663.3498813222,-0.0093621485508186,0.0007812499999999,21,3.7,2.968768794962526,0.0229166666666666,0.0948863636363636,27,0.0416666666666666,0.0650370881470386,1.1050000000000004,0.9776998749224396,0.1111111111111111,0.0,0.0,-0.0295454545454545,0.03125,0.1328125,0.0347222222222222,0.0972222222222222,0.0277777777777777,0.046875,0.0,0.0013888888888888,0.0227272727272727,0.0859375,2138846.25
2025-03-10,9,28.0875,151.4529099,79580.03742923595,-0.0766355140186915,-1553287.5200000033,28.45833333333333,69.96000000000002,2138846.25,80100.39478911189,0.0205479452054794,15.0,151.3861118,0.05234375,0.0093457943925233,-0.0630136986301369,0.0295598783449287,-0.0177570093457943,0.03125,1082567.0,0.1102803738317757,-0.0649532710280373,3.2716390550272805,779152.8076798184,0.029126213592233,0.1689825771046658,0.0121093749999999,2.0361085933607237,0.1067961165048543,0.138661848823156,2262290.0,-687394.0900000036,1948529.372532642,731459.5109699268,-0.0322714859653167,-0.0616822429906542,19,3.7,3.217628212804621,-0.0174757281553398,-0.001953125,27,0.0410958904109589,0.1692101517985789,1.04,0.8845856011203024,0.0485436893203883,0.0078125,0.03125,0.03203125,0.02803738317757,0.1308411214953271,0.0273972602739726,0.0410958904109589,0.029126213592233,0.0093457943925233,0.0136986301369863,-0.036986301369863,0.0234375,0.0373831775700934,2159499.75
2025-03-11,30,28.1875,151.4529099,82174.75503431165,-0.1072847682119205,-2310665.099999994,28.416666666666668,69.98000000000003,2159499.75,79580.05786758116,-0.019626168224299,13.0,151.4529099,0.1029126213592233,0.0,-0.0649532710280373,0.011704114719613,0.0162251655629139,0.0097087378640776,1025647.0,0.0887417218543046,-0.0211920529801324,3.3365810977961754,729765.1844266219,0.0136986301369863,0.1170411471961305,-0.0174757281553398,2.299977382913032,0.0410958904109589,0.1998858121516966,2188770.0,562873.5800000131,1937091.7143945736,687237.0652221177,-0.0477998562043093,-0.0324503311258278,24,3.7,3.3998527444958166,-0.0630136986301369,0.029126213592233,33,0.0654205607476635,0.1472365008972571,0.975,0.8003393533945591,0.0410958904109589,0.0,0.0097087378640776,-0.0077669902912621,0.0264900662251655,0.2317880794701986,0.0093457943925233,0.0934579439252336,0.0136986301369863,0.0,0.02803738317757,0.019626168224299,0.029126213592233,0.1125827814569536,2272936.75
2025-03-12,37,28.4875,151.4529099,79234.22678531086,-0.0659217877094972,-2483933.2799999937,28.375,70.08666666666669,2272936.75,82174.74397817488,0.0443708609271523,15.0,151.4529099,0.121917808219178,0.0279329608938547,-0.0211920529801324,0.0,-0.0192737430167597,0.0136986301369863,1210892.0,0.1016759776536312,-0.0251396648044692,3.3667546064521754,702872.5150949297,0.0093457943925233,0.0966736489045663,-0.0630136986301369,3.999889623201183,0.0373831775700934,0.2120509715376594,2287570.0,22171.839999988675,1851508.399427006,633538.9829012548,-0.0513786901423165,-0.0089385474860335,30,3.7,3.708922208325757,-0.0649532710280373,0.0780821917808219,52,0.0463576158940397,0.1224629548825329,0.91,0.7241165578331725,0.1214953271028037,0.0273972602739726,0.0136986301369863,0.0205479452054794,0.0,0.217877094972067,0.0,0.0596026490066225,0.02803738317757,0.0279329608938547,0.0264900662251655,0.023841059602649,0.0136986301369863,0.0782122905027933,2232180.0
2025-03-13,28,28.4625,151.4529099,80250.69056727157,-0.0590062111801242,-435928.3399999961,28.52083333333333,69.02000000000002,2232180.0,79234.20056860865,0.0340782122905027,30.0,151.4529099,0.1205607476635514,0.0186335403726708,-0.0251396648044692,0.0081378845877115,-0.0239130434782608,0.0093457943925233,822054.0,0.1186335403726708,-0.0391304347826086,3.3516193652534585,686712.5056125238,0.0,0.0,-0.0649532710280373,3.8938830268354954,0.0596026490066225,0.3001103549789026,2285400.0,-41291.12999999523,1758422.5708825465,581952.9235707301,-0.0093589833882942,-0.0385093167701863,26,3.7,3.862013757510425,-0.0211920529801324,0.0733644859813084,37,0.0167597765363128,0.1242555471348817,0.8450000000000002,0.6551530761347752,0.1059602649006622,0.0093457943925233,0.0093457943925233,-0.019626168224299,0.0248447204968944,0.2111801242236025,0.0055865921787709,0.0837988826815642,0.0264900662251655,0.0186335403726708,0.0,0.0251396648044692,0.0186915887850467,0.1180124223602484,2335574.75
2025-03-14,26,28.4125,151.4529099,80913.85910791374,-0.0703225806451613,121218.23999999464,28.5,68.05333333333336,2335574.75,80250.65959315209,0.0223602484472049,29.0,151.4529099,0.1066225165562914,0.032258064516129,-0.0391304347826086,0.0298974037100774,-0.0190322580645161,0.0,1458536.0,0.1,-0.0361290322580645,3.3851422656983257,691757.9512890949,0.0279329608938547,0.1652430147010032,-0.0211920529801324,3.431381483016364,0.0446927374301676,0.2860996173080105,2339960.0,286488.2199999988,1652259.5251261264,541213.7673600233,0.0026334757078927,-0.0212903225806451,35,3.7,4.006465301305681,-0.0251396648044692,0.0317880794701986,50,0.0372670807453416,0.1083950014074519,0.7800000000000002,0.5927575450743205,0.0893854748603352,0.0,0.0,0.0443708609271523,0.0193548387096774,0.2451612903225806,0.0,0.0869565217391304,0.0,0.032258064516129,0.0248447204968944,0.0229813664596273,0.0331125827814569,0.0903225806451612,2346305.5
2025-03-17,14,28.5125,151.4529099,80629.47219280154,-0.08046875,-426065.7100000009,28.5,67.53666666666669,2346305.5,80913.83445261969,0.0095238095238095,14.0,151.4529099,0.1387096774193548,0.015625,-0.0321428571428571,0.0436435780471984,-0.0328125,0.0967741935483871,36174.0,0.14921875,-0.0484375,3.4004310486927207,681865.0485007176,0.0476190476190476,0.2142378986621612,-0.0361290322580645,2.7870232445552614,0.119047619047619,0.2590861737702312,2374730.0,324159.0799999982,1524509.5857327762,485045.7349365869,-0.0092902373315617,-0.02578125,25,3.7,4.094819705565901,-0.044047619047619,0.04,30,0.0595238095238095,0.0725654741009528,0.7149999999999999,0.5363044455434327,0.0357142857142857,0.0,0.0967741935483871,0.0193548387096774,0.0078125,0.1796875,0.0357142857142857,0.0595238095238095,0.0238095238095238,0.015625,0.0119047619047619,3.304235192336775e-19,0.0129032258064516,0.09375,2288358.0
2025-03-18,28,28.775,151.4529099,77385.17079276957,-0.1567901234567901,-686925.5500000045,28.9375,66.90666666666668,2288538.0,80629.44654016185,-0.0062499999999999,9.0,151.4529099,0.1107142857142857,0.074074074074074,-0.0484375,0.0545544725589981,-0.0432098765432098,0.0357142857142857,-397110.0,0.2018518518518518,-0.0975308641975308,3.4264506725840413,674455.5814467967,0.0119047619047619,0.1091089451179962,-0.044047619047619,2.88864018631332,0.1309523809523809,0.2590861737702312,2346310.0,497871.700000003,1395591.5998667288,459307.5648505805,-0.0148869913919919,-0.0351851851851851,41,3.7,4.2091190164656895,-0.0321428571428571,0.0559523809523809,46,0.0234375,0.0979762243678001,0.6500000000000004,0.4852278316821534,0.0595238095238095,0.0119047619047619,0.0357142857142857,0.0261904761904761,0.0,0.1975308641975308,0.0078125,0.09375,0.0119047619047619,0.074074074074074,0.0078125,-0.0031249999999999,0.0,0.074074074074074,2392030.0
2025-03-19,25,29.05,151.4529099,80459.241468387,-0.1389784946236559,-404229.1199999973,29.4375,66.91333333333336,2392030.0,77384.90991905793,-0.0203703703703703,18.0,151.4529099,0.1523809523809524,0.0483870967741935,-0.0975308641975308,0.0088388347648318,-0.0198924731182795,0.0,-766782.0,0.1618279569892473,-0.0260752688172043,3.453769070247776,656548.8728838422,0.015625,0.1245069014309528,-0.0321428571428571,3.2901562943225766,0.140625,0.2282626526234135,2397160.0,550379.5,1301727.5020570888,444463.6566363391,-0.0087588429246845,-0.0010752688172043,34,3.7,4.275779276469637,-0.0484375,0.0595238095238095,38,0.0185185185185185,0.0876042991119746,0.5850000000000004,0.4390156572362338,0.046875,0.0357142857142857,0.0,0.0095238095238095,0.0053763440860215,0.1666666666666666,0.0185185185185185,0.074074074074074,0.0078125,0.0483870967741935,0.0,0.0265432098765432,0.0119047619047619,0.0967741935483871,2361583.0
2025-03-20,18,29.3875,151.4529099,78779.7479218071,-0.057471264367816,235703.3900000006,29.979166666666668,66.90000000000002,2361583.0,80459.81559656559,-2.9844704963041845e-19,23.0,151.4529099,0.1578125,0.0114942528735632,-0.0260752688172043,0.0235702260395515,-0.0091954022988505,0.0,-1410286.0,0.0793103448275862,0.0034482758620689,3.4185005563491178,638505.2796227261,0.074074074074074,0.2627034687463669,-0.0484375,3.7796200156823727,0.0864197530864197,0.2414078280362087,2392030.0,397153.1899999976,1251941.429190131,444205.8530579534,0.0051876373875765,0.0080459770114942,34,3.7,4.248186486147447,-0.0975308641975308,0.059375,36,0.0268817204301075,0.0885438345144533,0.52,0.3972046422613542,0.0679012345679012,0.0078125,0.0,-0.0062499999999999,0.0057471264367816,0.1494252873563218,0.0053763440860215,0.064516129032258,0.0,0.0114942528735632,0.0053763440860215,0.0102150537634408,0.0078125,0.0747126436781609,2433538.25
2025-03-21,21,29.6,151.4529099,81408.10867174597,-0.0993150684931506,423117.75,29.875,66.89000000000003,2433538.25,78780.15003950232,0.0160919540229885,21.0,151.4529099,0.2391975308641975,0.0068493150684931,0.0034482758620689,0.0146647115021353,-0.0164383561643835,0.0246913580246913,-698895.0,0.1308219178082192,-0.0315068493150684,3.4320425100226646,593940.0473979249,0.0483870967741935,0.2151619896230575,-0.0975308641975308,4.254108060023049,0.075268817204301,0.1908240896428612,2435860.0,550650.0,1228176.228736053,446208.3309175504,0.009308344705339,-0.0082191780821917,28,3.7,4.085058106915198,-0.0260752688172043,0.1191358024691358,37,0.0229885057471264,0.1026640880445535,0.455,0.3593756287126539,0.0591397849462365,0.0185185185185185,0.0246913580246913,-0.0203703703703703,0.0068493150684931,0.1712328767123287,0.0057471264367816,0.0919540229885057,0.0053763440860215,0.0068493150684931,0.0057471264367816,0.0126436781609195,0.0123456790123456,0.0958904109589041,2487679.75
2025-03-25,14,29.775,151.4529099,88777.16516354174,-0.0978571428571428,353679.5,29.70833333333333,67.78666666666669,2487679.75,81408.68686410427,-0.0089108910891089,5.0,151.4529099,0.2664179104477612,0.0,-0.0495049504950495,0.0,-0.0451428571428571,0.0,2760.0,0.1542857142857142,-0.04,3.4063786916025487,546631.2078617326,0.0,0.0,-0.0708955223880597,3.24546904267021,0.0533333333333333,0.2731201101980492,2506950.0,261631.1700000018,1226545.2004662522,483615.2414688482,0.007731249766445,-0.0021428571428571,24,3.7,4.031525602577806,-0.0466666666666666,0.0932835820895522,39,0.0396039603960396,0.0780149404617589,0.3900000000000001,0.3251493783590677,0.0266666666666666,0.0597014925373134,0.0,-8.285246452426541e-19,0.0071428571428571,0.1571428571428571,0.0396039603960396,0.0693069306930693,0.0,0.0,0.0198019801980198,0.0188118811881188,0.044776119402985,0.0714285714285714,2439966.25
2025-03-26,19,29.8875,151.4529099,93282.0474421398,-0.1157894736842105,831490.5700000003,29.77083333333333,67.91333333333336,2439966.25,88778.11554584552,0.0335714285714285,13.0,151.4529099,0.172,0.0058479532163742,-0.04,0.0,-0.0415204678362573,0.0,-623774.0,0.1573099415204678,-0.0602339181286549,3.412430064997641,528325.3396900683,0.0198019801980198,0.1400141435571407,-0.0466666666666666,7.148749881729766,0.1089108910891089,0.2180017258538278,2512180.0,922768.0799999982,1338137.9013250838,531870.8399916163,0.0182059762705502,-0.0228070175438596,34,3.7,3.986647285498861,-0.0495049504950495,0.064,46,0.0214285714285714,0.0885653727446455,0.3250000000000002,0.2941827708962994,0.099009900990099,0.0266666666666666,0.0,-0.0186666666666666,0.0175438596491228,0.1695906432748538,0.0285714285714285,0.0928571428571428,0.0198019801980198,0.0058479532163742,0.0071428571428571,-0.0035714285714285,0.0266666666666666,0.087719298245614,2412081.5
2025-03-27,14,30.15,151.4529099,96036.768955363,-0.0623456790123456,958183.6899999976,30.354166666666668,68.00666666666667,2412081.5,93283.32340950333,-0.0040935672514619,14.0,151.4529099,0.1762376237623762,0.1049382716049382,-0.0602339181286549,0.0188437617975944,0.0043209876543209,0.0,-402408.0,0.0950617283950617,0.0203703703703703,3.3614440820757463,489947.7295380047,0.0,0.0,-0.0495049504950495,3.1017599895349304,0.0714285714285714,0.2187275168301991,2500780.0,609574.2900000066,1503967.600059062,563491.825450351,0.0208850790435677,0.0080246913580246,23,3.7,3.910372542492457,-0.04,0.0663366336633663,38,0.0701754385964912,0.0580496074102276,0.2599999999999998,0.2661653641442707,0.0571428571428571,0.0396039603960396,0.0,-0.0089108910891089,0.0061728395061728,0.1358024691358024,0.0116959064327485,0.087719298245614,0.0071428571428571,0.1049382716049382,0.0175438596491228,0.0070175438596491,0.0099009900990099,0.0802469135802469,2378562.75
